29-01-2021 16:58:30 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
29-01-2021 16:58:30 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
29-01-2021 16:58:30 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
29-01-2021 16:58:30 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 LoginUser 	  	 Set cookies to response to send back to browser  	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 checkActionAuthorization 	  	 Start Method 	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 checkActionAuthorization 	  	 End Method 	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Filters 	 AuthorizationPrivilegeFilter 	 OnActionExecuting 	  	 End Method 	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 UpdateCompanyResources method called  Connection string :- data source=P2FS-TS-01;initial catalog=Vigilante_Anand_Global;persist security info=True;user id=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; Company name :- Vigilante_Anand_Global 	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 All Resources are set  	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
29-01-2021 19:53:29 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Common 	 Common 	 UpdateCompanyResources 	  	 Master Company Updated  	 
29-01-2021 19:53:31 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Controllers 	 HomeController 	 Index 	  	 Start Method 	 
29-01-2021 19:53:32 	 https://localhost:44303/Home/Index?acid=0 	 InsiderTrading.Controllers 	 HomeController 	 Index 	  	 End Method 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Valid user is login - session and cookies validation done next 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	  	  	  	  	 HttpContext.Current.Session started 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	  	  	  	  	 HttpContext.Current != null - True 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	  	  	  	  	 HttpContext.Current.Session != null - True 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	  	  	  	  	 HttpContext.Current.Session.Count 8 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _encryptedString:YWRtaW5eNjM3NDc1NDY4MDk0NjYwNzAwXkNocm9tZTg4LjBNb3ppbGxhLzUuMCAoV2luZG93cyBOVCAxMC4wOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvODguMC40MzI0LjEwNCBTYWZhcmkvNTM3LjM2fldpbk5Ufjg4fjB+OjoxXjFlNDA0NWNhLThmMjQtNGJhNy1iMDVlLWRmMzVlZTRmNDI4OA== 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _session_Value:admin 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionIPAddress:::1 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserPlatform:WinNT 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserMajorVersion:88 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserMinorVersion:0 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 _sessionBrowserInfo:Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Session details:  Session: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version88 Browser Minor Version0 BrowserInfoBrowserInfo Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 Compare: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version88 Browser Minor Version0 BrowserInfoBrowserInfo Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Cookies Details:  Cookies: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version88 Browser Minor Version0 BrowserInfoBrowserInfo Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 Compare: Value=admin IP Address= ::1 Browser Platform+=WinNT Browser Major Version88 Browser Minor Version0 BrowserInfoBrowserInfo Chrome88.0Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36 	 
29-01-2021 19:53:32 	 https://localhost:44303/CODashboard/Index?acid=18 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Cookie name  	 
29-01-2021 19:55:08 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
29-01-2021 19:55:08 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
29-01-2021 19:55:08 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
29-01-2021 19:55:08 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
29-01-2021 19:55:09 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
29-01-2021 19:55:09 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
29-01-2021 19:55:09 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Session_Start 	  	 Start Method 	 
29-01-2021 19:55:09 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Session_Start 	  	 End Method 	 
29-01-2021 19:55:09 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
29-01-2021 19:55:09 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 New session start - clear session 	 
29-01-2021 19:55:33 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_Error 	  	 Start method 	 
29-01-2021 19:55:33 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_Error 	  	 server exception  	 Exception Message - A public action method 'GoToDashBoard' was not found on controller 'InsiderTrading.Controllers.ADFSController'. 	 Exception Trace - System.Web.HttpException (0x80004005): A public action method 'GoToDashBoard' was not found on controller 'InsiderTrading.Controllers.ADFSController'.
   at System.Web.Mvc.Controller.HandleUnknownAction(String actionName)
   at System.Web.Mvc.Controller.<BeginExecuteCore>b__1d(IAsyncResult asyncResult, ExecuteCoreState innerState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Controller.EndExecuteCore(IAsyncResult asyncResult)
   at System.Web.Mvc.Controller.<BeginExecute>b__15(IAsyncResult asyncResult, Controller controller)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Controller.EndExecute(IAsyncResult asyncResult)
   at System.Web.Mvc.Controller.System.Web.Mvc.Async.IAsyncController.EndExecute(IAsyncResult asyncResult)
   at System.Web.Mvc.MvcHandler.<BeginProcessRequest>b__4(IAsyncResult asyncResult, ProcessRequestState innerState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.MvcHandler.EndProcessRequest(IAsyncResult asyncResult)
   at System.Web.Mvc.MvcHandler.System.Web.IHttpAsyncHandler.EndProcessRequest(IAsyncResult result)
   at System.Web.HttpApplication.CallHandlerExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute()
   at System.Web.HttpApplication.ExecuteStepImpl(IExecutionStep step)
   at System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously) 	 
29-01-2021 19:55:33 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_Error 	  	 exception status code return as 404 	 
29-01-2021 19:55:35 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_Error 	  	 End method 	 
29-01-2021 19:56:11 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
29-01-2021 19:56:11 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
29-01-2021 19:56:11 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
29-01-2021 19:56:11 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
29-01-2021 19:56:12 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
29-01-2021 19:56:12 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
29-01-2021 19:56:12 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Session_Start 	  	 Start Method 	 
29-01-2021 19:56:12 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Session_Start 	  	 End Method 	 
29-01-2021 19:56:12 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
29-01-2021 19:56:12 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 New session start - clear session 	 
29-01-2021 19:56:44 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_Error 	  	 Start method 	 
29-01-2021 19:56:44 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_Error 	  	 server exception  	 Exception Message - The view 'AssertionConsumerADFS' or its master was not found or no view engine supports the searched locations. The following locations were searched:
~/Views/ADFS/AssertionConsumerADFS.aspx
~/Views/ADFS/AssertionConsumerADFS.ascx
~/Views/Shared/AssertionConsumerADFS.aspx
~/Views/Shared/AssertionConsumerADFS.ascx
~/Views/ADFS/AssertionConsumerADFS.cshtml
~/Views/ADFS/AssertionConsumerADFS.vbhtml
~/Views/Shared/AssertionConsumerADFS.cshtml
~/Views/Shared/AssertionConsumerADFS.vbhtml 	 Exception Trace - System.InvalidOperationException: The view 'AssertionConsumerADFS' or its master was not found or no view engine supports the searched locations. The following locations were searched:
~/Views/ADFS/AssertionConsumerADFS.aspx
~/Views/ADFS/AssertionConsumerADFS.ascx
~/Views/Shared/AssertionConsumerADFS.aspx
~/Views/Shared/AssertionConsumerADFS.ascx
~/Views/ADFS/AssertionConsumerADFS.cshtml
~/Views/ADFS/AssertionConsumerADFS.vbhtml
~/Views/Shared/AssertionConsumerADFS.cshtml
~/Views/Shared/AssertionConsumerADFS.vbhtml
   at System.Web.Mvc.ViewResult.FindView(ControllerContext context)
   at System.Web.Mvc.ViewResultBase.ExecuteResult(ControllerContext context)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResult(ControllerContext controllerContext, ActionResult actionResult)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilterRecursive(IList`1 filters, Int32 filterIndex, ResultExecutingContext preContext, ControllerContext controllerContext, ActionResult actionResult)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilterRecursive(IList`1 filters, Int32 filterIndex, ResultExecutingContext preContext, ControllerContext controllerContext, ActionResult actionResult)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilterRecursive(IList`1 filters, Int32 filterIndex, ResultExecutingContext preContext, ControllerContext controllerContext, ActionResult actionResult)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResultWithFilters(ControllerContext controllerContext, IList`1 filters, ActionResult actionResult)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass1e.<>c__DisplayClass28.<BeginInvokeAction>b__19()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass1e.<BeginInvokeAction>b__1b(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResult`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.EndInvokeAction(IAsyncResult asyncResult)
   at System.Web.Mvc.Controller.<BeginExecuteCore>b__1d(IAsyncResult asyncResult, ExecuteCoreState innerState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Controller.EndExecuteCore(IAsyncResult asyncResult)
   at System.Web.Mvc.Controller.<BeginExecute>b__15(IAsyncResult asyncResult, Controller controller)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Controller.EndExecute(IAsyncResult asyncResult)
   at System.Web.Mvc.Controller.System.Web.Mvc.Async.IAsyncController.EndExecute(IAsyncResult asyncResult)
   at System.Web.Mvc.MvcHandler.<BeginProcessRequest>b__4(IAsyncResult asyncResult, ProcessRequestState innerState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.MvcHandler.EndProcessRequest(IAsyncResult asyncResult)
   at System.Web.Mvc.MvcHandler.System.Web.IHttpAsyncHandler.EndProcessRequest(IAsyncResult result)
   at System.Web.HttpApplication.CallHandlerExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute()
   at System.Web.HttpApplication.ExecuteStepImpl(IExecutionStep step)
   at System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously) 	 
29-01-2021 19:56:44 	 http://localhost:52194/ 	 InsiderTrading 	 MvcApplication 	 Application_Error 	  	 exception status code return as  	 
29-01-2021 20:13:29 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 GetSystemConnectionString method called  	 
29-01-2021 20:13:29 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before connection string  	 
29-01-2021 20:13:29 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 Before decrypt connection strng +IyWX8SJvfGsHIDM7C99UPVWmdpnIpoZi6o9Yxnb0/vCUpwhdF526YXZRa6/wjwF+4Y2gXKzDF5/VKcsdyT+EGnQr/Fi/Q3SY3IUji3HBaCvLl1wdyzYpWaavANfOD5QLT/ZBrN9FOrIZCcplnQSJImC3pvjbdMfoEUFD/i7S2pdJlnNuLJAq8fkZcyQ8ko7ffWdk/V9Mto= 	 
29-01-2021 20:13:29 	 InsiderTrading.Common 	 Common 	 getSystemConnectionString 	  	 After Connection string data source=P2FS-TS-01;initial catalog=Vigilante_Master;persist security info=True;User ID=AppUser;Password=@ppUser@123;MultipleActiveResultSets=True; 	 
29-01-2021 20:13:29 	 http://localhost:52194/ADFS/GoToDashBoard 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 Start Method 	 
29-01-2021 20:13:29 	 http://localhost:52194/ADFS/GoToDashBoard 	 InsiderTrading 	 MvcApplication 	 Application_BeginRequest 	  	 End Method 	 
29-01-2021 20:13:30 	 http://localhost:52194/ADFS/GoToDashBoard 	 InsiderTrading 	 MvcApplication 	 Session_Start 	  	 Start Method 	 
29-01-2021 20:13:30 	 http://localhost:52194/ADFS/GoToDashBoard 	 InsiderTrading 	 MvcApplication 	 Session_Start 	  	 End Method 	 
29-01-2021 20:13:30 	 http://localhost:52194/ADFS/GoToDashBoard 	 InsiderTrading 	 MvcApplication 	 Application_AcquireRequestState 	  	 Start Method 	 
